Country,Year,Gender,BMI,Alcohol,Tuberculosis,Life Expectancy at birth,Syphilis,HIV/AIDS,Self-harm,Stroke,Natural disasters,Epilepsy,Parkinson disease,Alzheimer disease and other dementias,Alcohol use disorders,Diabetes mellitus,Other nutritional deficiencies,Preterm birth complications,Road injury
Gambia,2019,Female,25.05333333,5.73,0.130144345,67.65,0.023644341,0.477736755,0.035563514,0.410713679,0,0.012652928,0.01535889,0.050988381,0.002065151,0.157019136,0.005743244,0.287441942,0.185648741
Gambia,2015,Male,23.3,1.1,0.312772045,62.18,0.028830983,0.549999997,0.071223119,0.501293695,0.04191754,0.016736532,0.032495967,0,0.009714105,0.127509887,0.002267416,0.389588879,0.004736357
Gambia,2015,Female,24.4,5.72,0.129282951,66.28,0.022362441,0.455000001,0.034496085,0.38017101,0,0.013072491,0.013076203,0.042852414,0.001970142,0.141393163,0.005929671,0.299425636,0.155010122
Gambia,2010,Male,22.8,1.15,0.303728553,60.59,0.024506929,0.482999989,0.064382792,0.349160069,0.005473683,0.026699714,0.014032855,0.02716039,0.00892167,0.116529886,0.002341001,0.380719709,0.344089359
Gambia,2010,Female,24,5.99,0.12554486,64.47,0.019788266,0.554000011,0.030601502,0.321155899,0.003506095,0.012261849,0.010653674,0.035692298,0.001616272,0.117351235,0.006089168,0.295399117,0.130910637
Gambia,2000,Male,21.3,1.27,0.239806483,57.17,0.023056002,0.210000002,0.049716838,0.269578422,0,0.018880659,0.008410451,0.017601727,0.007582406,0.086966329,0.002511056,0.343867687,0.238882502
Gambia,2000,Female,22.6,6.58,0.099122953,61.63,0.019640533,0.226000004,0.023531921,0.231481745,0,0.010240134,0.006468389,0.024751836,0.001135801,0.077313932,0.006596563,0.272023178,0.100117498
Georgia,2019,Male,25.05333333,15.61,0.09825468,68.79,0.000342815,0.051,0.304703318,5.657495369,0,0.030476534,0.160824825,0.522115882,0.044938018,0.794233293,0.002996085,0.065694609,0.387868195
Georgia,2019,Female,25.05333333,4.11,0.054372323,77.76,1.86E-05,0.038,0.06219662,6.311756364,0,0.020339275,0.193515439,1.304214435,0.004173303,0.82700073,0.003443369,0.048759264,0.108131807
Georgia,2015,Male,27.4,14.65,0.104849802,68.24,0.000278012,0.023,0.348215646,7.711875839,0.103887557,0.167638377,0.499670272,0,0.048644598,0.832735548,0.0039214,0.093968202,0.00225817
Georgia,2015,Female,27.5,3.89,0.058021941,76.93,1.80E-05,0.011,0.075540767,6.418509303,0.002722694,0.023544469,0.199683151,1.213401036,0.004303642,0.968011387,0.004932675,0.068198212,0.143529366
Georgia,2010,Male,26.7,16.28,0.145154184,67.44,0.001043073,0.017,0.278046412,6.133865154,0.00117937,0.026511406,0.157680047,0.366376454,0.050965412,0.648448471,0.001551366,0.142030878,0.565586235
Georgia,2010,Female,26.9,4.37,0.080325642,76.3,1.43E-05,0.008,0.06148771,7.070639974,0.000871882,0.019779622,0.183869974,1.043670305,0.00671563,0.719698074,0.001827176,0.099378074,0.140413762
Georgia,2000,Male,25.6,2.23,0.21951244,65.58,0.000155973,0.002,0.258562309,5.760808378,0,0.029414485,0.119697027,0.369412501,0.044212998,0.46909542,0.003303394,0.335164753,0.401562037
Georgia,2000,Female,25.8,8.6,0.121474131,73.14,2.16E-05,0,0.063832457,7.190855148,0,0.023789969,0.141238843,0.975721235,0.004549095,0.541475878,0.001764329,0.233750934,0.114437964
Germany,2019,Male,25.05333333,19.71,0.193010122,78.72,0.003519359,0.28296564,7.679560929,25.43225573,0.000566113,1.60255746,8.260476375,22.14326502,4.992153467,8.919239834,0.093156258,0.426386578,2.370238838
Germany,2019,Female,25.05333333,6.15,0.087846609,84.77,0.001982766,0.062306819,2.604658184,24.36127431,0.000422091,1.48859411,4.333267783,29.0248436,1.265256677,6.640577014,0.082324608,0.343799132,0.789656159
Germany,2015,Male,27.3,20.12,0.199930906,78.12,0.002187801,0.337579609,7.832164973,91.56216858,0.240308291,6.190760453,14.66800483,0,4.679380457,8.204528668,0.072496078,0.420441711,0.054133651
Germany,2015,Female,25.8,6.3,0.12633013,82.71,0.002104549,0.068425981,3.018284885,35.9194145,0.002955583,1.504003156,4.423984706,30.54859769,1.337605855,9.086329938,0.100045832,0.361325821,0.927995097
Germany,2010,Male,27,20.02,0.227603329,77.78,0.005236417,0.409472472,7.909646639,23.87852594,0.00396246,1.157843488,3.815259238,7.295100635,4.169016968,7.093535513,0.062355496,0.451771564,2.829469109
Germany,2010,Female,25.6,6.15,0.126092265,82.54,0.00502613,0.078573899,2.791077479,39.4234376,0.002939594,1.128848637,3.288791267,16.56598634,1.124468624,9.443109948,0.080533205,0.358727417,1.05553091
Germany,2000,Male,26.3,22.22,0.404600153,75.04,0.007162716,0.515591185,8.603911331,29.56254467,0.000563008,0.914619455,2.27522965,2.087842752,4.203239311,6.267992976,0.036569762,0.702617708,5.62297204
Germany,2000,Female,25.2,6.91,0.214531354,80.92,0.001053891,0.109351454,3.172645097,53.45543806,0.000422455,0.534484524,2.360474429,4.317375114,1.098217009,11.22387167,0.05457294,0.531255379,2.207027964
Ghana,2019,Male,25.05333333,1.16,5.979794006,63.66,0.283858969,7.217000052,1.815780224,6.693806331,0,0.234138227,0.236329993,0.603710847,0.219950726,3.779652475,0.015441428,3.815962097,6.123806157
Ghana,2019,Female,25.05333333,4.37,4.2346521,69.16,0.198960086,6.348264613,0.177442176,8.469085699,0,0.09519331,0.150383651,0.690187022,0.024072359,2.149671701,0.085486212,2.845795822,1.683806668
Ghana,2015,Male,22.5,1.27,6.104094772,61.97,0.244508533,6.095999983,1.836525593,6.729424992,0.377236143,0.213033166,0.509930801,0,0.213064536,3.552237527,0.015859602,4.137166626,0.094031686
Ghana,2015,Female,25.1,4.79,4.322676834,67.41,0.17885191,7.178999939,0.199953975,8.024481418,0.009157634,0.100971642,0.129928054,0.574317203,0.02551074,2.020347181,0.092207246,3.09809314,1.533516716
Ghana,2010,Male,22.5,1.63,5.867170273,59.7,0.188449548,6.12799994,1.699596794,6.31020875,0.038660651,0.245753378,0.187981875,0.419847421,0.187564609,3.281643899,0.01597409,4.424021576,4.415142946
Ghana,2010,Female,24.6,6.22,4.154896423,64.53,0.149218711,9.467999979,0.239788191,7.44514646,0.023322118,0.104099693,0.117408609,0.489873429,0.026495341,1.954882251,0.1043239,3.308598831,1.469857014
Ghana,2000,Male,22,2.2,5.246768158,57.75,0.211398354,7.564999983,0.866917858,3.960144538,0,0.138111162,0.121703925,0.293721195,0.101359346,1.30592347,0.01621182,4.51486853,3.447078002
Ghana,2000,Female,23.2,8.42,3.71555246,60.8,0.170797119,10.13899995,0.167322894,4.921981648,0,0.071829188,0.091525103,0.386412434,0.018684411,1.419996716,0.09862254,3.431550629,1.529922095
Greece,2019,Male,25.05333333,16.72,0.038893212,78.64,0.001043208,0.036833136,0.430842869,5.90516867,0,0.112700615,1.325571167,1.244115359,0.042026796,0.606147044,0.006160935,0.070860905,0.699375358
Greece,2019,Female,25.05333333,4.6,0.027597357,83.57,2.62E-07,0.010388627,0.101807358,8.17230303,0,0.136425647,1.320262053,2.695499051,0.008415214,0.659365297,0.008417412,0.056328103,0.170914054
Greece,2015,Male,27.5,17.13,0.02597788,77.85,4.83E-07,0.034488368,0.429154583,11.80070211,0.091548076,0.65539385,0.663846398,0,0.04203115,0.554257331,0.006504164,0.087216074,0.00450715
Greece,2015,Female,26.7,4.74,0.018253776,82.94,5.01E-07,0.005060648,0.107696456,9.586224957,0.00295046,0.074446309,0.590032552,1.242402455,0.005065993,0.533937535,0.0086696,0.072948601,0.193172688
Greece,2010,Male,27.3,15.51,0.053878197,77.52,3.62E-07,0.016823545,0.338326248,6.884170595,0.000576811,0.044097553,0.289857295,0.188296268,0.029216232,0.386437871,0.00101645,0.074987831,1.142871615
Greece,2010,Female,26.8,4.47,0.023523638,82.71,4.14E-07,0.00207072,0.040797248,9.892707971,0.000409754,0.039747917,0.281918603,0.323184076,0.004209972,0.396488364,0.002251227,0.06498085,0.285128372
Greece,2000,Male,26.7,15.83,0.066428227,75.51,3.64E-06,0.023967904,0.298782871,8.621452618,0.000598917,0.032338151,0.12010965,0.287976812,0.01353738,0.217432498,0.004383907,0.130275833,1.705504577
Greece,2000,Female,26.6,4.57,0.022615477,80.89,2.24E-06,0.006309673,0.083845022,12.10905039,0.000403069,0.019977139,0.115091356,0.338281731,0.002073538,0.331519861,0.002290081,0.095915337,0.494495397
Grenada,2019,Male,25.05333333,14.25,0.000964857,70.63,0.000286607,0.002480458,0.000330323,0.049257782,0,0.001622565,0.001018685,0.004084396,0.005267884,0.041649153,0.000112013,0.003710323,0.008391691
Grenada,2019,Female,25.05333333,3.64,0,75.33,3.14E-08,0.000863373,0.000403515,0.055140959,0,0.000474408,0.00171841,0.006290964,0.000579156,0.048108583,0.000167942,0.003034531,0.000526958
Grenada,2015,Male,25.1,13.47,0.001258745,70.44,2.70E-06,0.002298998,0.000494155,0.084814679,0.006034801,0.001376013,0.004260969,0,0.001951705,0.037377715,0.000260154,0.003529577,0.0001314
Grenada,2015,Female,28.7,3.44,0,75.15,3.64E-07,0.001540278,0.000275813,0.052068432,0,0.001475329,0.000583647,0.005239104,0,0.048795625,0.000538933,0.002923633,0.000602029
Grenada,2010,Male,24.7,12.22,0.000801283,69.2,1.17E-05,0.007233238,0.000995108,0.066216719,0,0.002004542,0.000692848,0.002917944,0.002279995,0.043863252,6.04E-06,0.002527679,0.005082254
Grenada,2010,Female,28,3.11,0.000236374,75.48,1.42E-06,0.001724533,0,0.056387369,0,4.15E-05,0.00096679,0.003123671,0,0.060725723,1.58E-05,0.002100003,0.000917746
Grenada,2000,Male,23.8,15.05,0.001070861,68.6,1.13E-06,0.005451053,0.001698263,0.052261004,0,0.001670574,0.00142905,0.00239967,0.001555219,0.029334793,2.66E-06,0.004643053,0.003805623
Grenada,2000,Female,26.7,3.85,9.91E-05,75.95,1.70E-07,0.001618274,0.00027647,0.049831087,0,0.001256769,0.000426176,0.001904496,7.69E-05,0.039114491,0.000149286,0.003916314,0.001194377
Guatemala,2019,Male,25.05333333,0.69,0.194942954,68.95,0.000518397,0.582000001,0.809606096,2.310159359,0,0.26702981,0.224852277,0.803162607,1.654569244,2.862879524,0.050689593,0.939786484,3.356576576
Guatemala,2019,Female,25.05333333,2.63,0.106476464,75.04,0.002288823,0.590614838,0.229848359,2.538379206,0,0.19585001,0.167794529,1.15364989,0.144373345,4.06900518,0.059682998,0.718700996,0.669797322
Guatemala,2015,Male,25.6,0.7,0.216205711,67.85,0.000309221,0.668999999,0.709344365,4.791677505,0.979836546,0.211153513,0.739988897,0,1.483533554,2.690095047,0.059667011,1.049943375,0.082724089
Guatemala,2015,Female,27.2,2.67,0.118090033,74.01,0.002526437,0.374000003,0.237415265,2.393623526,0.002727281,0.197422282,0.15205366,1.014152774,0.134460554,3.827078155,0.070730271,0.802447884,0.391394868
Guatemala,2010,Male,25.2,0.87,0.238824173,65.82,0.000726492,0.348,0.82855114,1.898130135,0.107514684,0.241897878,0.17695088,0.591191606,1.635178062,2.193023596,0.100017827,1.190062347,1.60661488
Guatemala,2010,Female,26.7,3.33,0.130444074,72.77,0.002550472,0.295000006,0.238135388,2.026941754,0.070273553,0.177494282,0.131195716,0.787839481,0.145892372,3.039876592,0.10828709,0.912944321,0.351385154
Guatemala,2000,Male,24.4,1.03,0.370893089,63.32,0.003544146,0.874999997,0.985997846,1.576705343,0.026297615,0.199504971,0.112533017,0.321729006,1.368999901,1.070664087,0.103500161,1.614090973,0.645465136
Guatemala,2000,Female,25.5,3.95,0.202579183,70.27,0.00095739,0.479999998,0.206843406,1.708794279,0.017664072,0.150789718,0.082394668,0.387738996,0.133421554,1.41833798,0.115977138,1.252882309,0.152534853
Guinea,2019,Male,25.05333333,0.36,1.431289398,59.48,0.182275189,1.150999992,0.567303362,2.370251913,0,0.23473764,0.091330614,0.200402041,0.065863931,0.742946332,0.011541043,2.392542877,2.43938895
Guinea,2019,Female,25.05333333,1.94,0.937306065,62.25,0.145715082,1.86871476,0.324575051,3.406896332,0,0.114825349,0.120618258,0.378525221,0.017524651,1.394827446,0.039382753,1.926103668,1.348857353
Guinea,2015,Male,22.4,0.39,1.746874607,57.28,0.185020775,1.307999996,0.518554228,2.318812208,0.270468041,0.086898506,0.173878849,0,0.061178993,0.713516703,0.013840538,2.441745422,0.110901269
Guinea,2015,Female,23.3,2.1,1.143972797,60.07,0.146998518,1.875999969,0.301102158,3.226255101,0.006603518,0.110596327,0.107972308,0.322501544,0.016063355,1.280222647,0.043166086,1.979531982,1.222681316
Guinea,2010,Male,22.2,0.24,1.875168842,56.65,0.159149803,1.288999984,0.431831545,2.111068245,0.004674838,0.181802458,0.079881219,0.15916944,0.052604842,0.645181306,0.013671757,2.356763702,2.013966514
Guinea,2010,Female,23,1.28,1.227988606,59.26,0.130369781,2.424000026,0.258145791,2.836541339,0.003350887,0.094876829,0.09477486,0.286097474,0.013840814,1.087509157,0.041396032,1.898670288,1.146033499
Guinea,2000,Male,21.5,0.24,2.612874329,53.1,0.175312052,1.870999994,0.27518162,1.572179613,0.002352334,0.108904362,0.060828873,0.138329726,0.036930056,0.506346659,0.014255109,2.775170654,1.56941057
Guinea,2000,Female,22,1.25,1.711088539,55.3,0.158067032,2.901999953,0.170262634,2.074490848,0.001683709,0.065008748,0.071593303,0.234066144,0.009426817,0.745775029,0.036244966,2.255655579,0.992589429
Guinea-Bissau,2019,Male,25.05333333,2.09,0.854988976,57.36,0.050191381,0.871000007,0.095898523,0.393238932,0,0.03543279,0.012769088,0.023476426,0.010120703,0.132545314,0.001962979,0.39666003,0.412975486
Guinea-Bissau,2019,Female,25.05333333,9.32,0.531738483,62.98,0.034781347,0.574209882,0.0380842,0.435912332,0,0.013021282,0.014270092,0.045467161,0.00218665,0.180880045,0.005074979,0.307843102,0.20608711
Guinea-Bissau,2015,Male,22.7,1.99,0.842467152,55.53,0.045766957,0.854999998,0.089189394,0.421802216,0.042987376,0.011651761,0.020217629,0,0.00953351,0.123546417,0.001975201,0.407201069,0.006293726
Guinea-Bissau,2015,Female,24,8.83,0.523950859,60.81,0.032997769,0.738000006,0.036696705,0.407538262,0,0.011963138,0.012506105,0.038502695,0.002009303,0.165104119,0.005316302,0.316151609,0.189752628
Guinea-Bissau,2010,Male,22.5,1.76,0.529757341,53.05,0.057312102,0.725000008,0.09158231,0.401522442,0.001175047,0.032881026,0.011943548,0.020612337,0.010506607,0.134697198,0.002527339,0.440699085,0.305816117
Guinea-Bissau,2010,Female,23.6,7.76,0.329469007,57.68,0.0424724,0.992999976,0.035660622,0.391916427,0.000797892,0.013211011,0.011475114,0.035852816,0.00188687,0.154390641,0.006515396,0.347303162,0.173183882
Guinea-Bissau,2000,Male,21.7,1.73,0.394202924,47.77,0.064925476,0.403999993,0.083337956,0.373946637,0,0.025945087,0.010713959,0.020584253,0.0100372,0.129242092,0.002971771,0.54138348,0.233387355
Guinea-Bissau,2000,Female,22.4,7.45,0.241186918,52.76,0.05008481,0.47464527,0.031230591,0.339796122,0,0.011435417,0.008909321,0.031398004,0.001682428,0.12286833,0.007412505,0.434155148,0.134927183
Guyana,2019,Male,25.05333333,2.1,0.103400901,62.45,0.000124344,0.158401542,0.247738041,0.497301702,0,0.018060172,0.004807381,0.009438024,0.002806247,0.260107254,0.002588956,0.051541231,0.153017262
Guyana,2019,Female,25.05333333,8.57,0.03355689,69.39,0.000106484,0.097788899,0.067602024,0.525070165,0,0.005517516,0.004205889,0.013399897,0.000292758,0.318548101,0.003020212,0.0377193,0.021816686
Guyana,2015,Male,25,2.28,0.092022371,62.31,0.000138193,0.154669436,0.224344584,0.613141455,0.011884781,0.003186261,0.007808977,0,0.002636557,0.216213624,0.002818925,0.060872678,0.000514365
Guyana,2015,Female,27.6,9.27,0.029280946,69.22,0.000119526,0.096428407,0.062118187,0.430180078,0,0.00498616,0.002921814,0.010648563,0.000279643,0.269787224,0.003468087,0.044549423,0.023712266
Guyana,2010,Male,24.5,2.28,0.092106801,61.63,0.000450139,0.149789543,0.192185005,0.36523818,0,0.014725846,0.001664442,0.006544714,0.006335355,0.175445011,0.003833333,0.066399864,0.106228978
Guyana,2010,Female,26.9,9.39,0.027001703,68.23,0.000111464,0.10402123,0.057483939,0.413594864,0,0.006110496,0.002939559,0.009003075,0.000373774,0.251382009,0.001780637,0.04911438,0.028771023
Guyana,2000,Male,23.6,12.36,0.066114517,59.81,0.000576688,0.18704347,0.182586979,0.364696989,0,0.018970316,0.003273169,0.006179758,0.006439102,0.145301757,0.00473579,0.140502467,0.158951228
Guyana,2000,Female,25.6,3.05,0.023061106,66.51,0.000158335,0.122416827,0.051532649,0.311895989,0,0.011049783,0.003241845,0.005089764,0.002225721,0.216582101,0.002781408,0.102683806,0.037048772
Haiti,2019,Male,25.05333333,1.19,0.555616575,63.34,0.148471539,1.504999999,0.654834171,4.423726848,0,0.217416087,0.17303607,0.407741654,0.338982438,1.336608497,0.015498315,1.408785263,1.52510792
Haiti,2019,Female,25.05333333,4.96,0.451757193,64.76,0.102838707,1.200722722,0.430509193,7.355294713,0,0.191178917,0.156381192,0.547134446,0.088537328,3.689011282,0.023800772,1.1069897,0.589424827
Haiti,2015,Male,26.3,1.11,0.59223797,62.09,0.143546314,2.202000003,0.612341848,5.532333788,0.64736411,0.151364473,0.33758141,0,0.311677166,1.202928611,0.015243481,1.557287094,0.037487539
Haiti,2015,Female,24.1,4.61,0.481533096,63.13,0.099839702,1.663000036,0.461197295,6.924876607,0.004098515,0.19843328,0.137784265,0.44560952,0.089432386,3.480130143,0.024394976,1.228126801,0.564256408
Haiti,2010,Male,25.7,1.18,0.548688164,27.97,0.136057703,2.517999998,0.580257072,3.546709075,129.135608,0.233339014,0.120230546,0.25427187,0.283262064,1.030446625,0.015583345,1.57084169,1.250726246
Haiti,2010,Female,23.6,4.88,0.446123888,35.37,0.101153595,2.491999929,0.507893134,6.036476684,82.47263709,0.241119936,0.107403216,0.313831707,0.088143559,3.132698949,0.025946871,1.327860535,0.613273771
Haiti,2000,Male,24.3,1.6,0.837819645,56.97,0.141064761,5.650999971,0.406560423,3.120694986,0.010115501,0.17933651,0.103099044,0.218498818,0.212311799,0.846952778,0.01690236,1.718639542,0.980730301
Haiti,2000,Female,22.3,6.54,0.681209112,57.18,0.097484149,5.297000123,0.416981619,5.130717938,0.006545835,0.195963213,0.086284066,0.257882207,0.069384881,2.774393433,0.023370898,1.355283539,0.497269707
Honduras,2019,Male,25.05333333,1.57,0.27568508,70.67,0.010356124,0.54528317,0.160669613,2.312429695,0,0.080874707,0.247962907,0.566853587,0.290180516,0.432373344,0.005754293,0.427678703,1.022115225
Honduras,2019,Female,25.05333333,6.34,0.176913531,73.16,0.007922325,0.248588703,0.040116298,3.354793356,0,0.120610955,0.18104283,0.845711279,0.018065472,0.64281523,0.012828155,0.327152382,0.549946336
Honduras,2015,Male,25.8,1.4,0.206172533,67.57,0.009568053,0.723,0.328514092,3.958148842,0.247083191,0.237909152,0.490595318,0,0.365173737,0.473097021,0.006925847,0.484798187,0.004740249
Honduras,2015,Female,27.5,5.6,0.132114491,72.13,0.007055646,0.221999999,0.037457225,3.106386682,0,0.113427478,0.161849528,0.70124179,0.016863107,0.580396633,0.012534786,0.373108028,0.511876496
Honduras,2010,Male,25.4,1.45,0.222340955,70.24,0.010567353,0.718363931,0.130715143,1.381870037,0.09227854,0.062336372,0.134715541,0.343320065,0.20251554,0.244464567,0.0044413,0.587864456,0.870582233
Honduras,2010,Female,26.7,5.81,0.142819166,72.11,0.007680584,0.240999999,0.03300487,2.435567904,0.058344215,0.100133927,0.125985136,0.539612925,0.013041709,0.422798104,0.01076086,0.448449368,0.491816371
Honduras,2000,Male,24.5,1.43,0.24768391,69.1,0.027926486,1.206884978,0.109556333,0.990658666,0,0.054442044,0.079967703,0.221399236,0.154737808,0.161109546,0.008108829,0.934576378,0.63997773
Honduras,2000,Female,25.1,5.68,0.165559355,71.02,0.020137613,0.753000007,0.027934557,1.635334642,0,0.081220804,0.073074907,0.332956683,0.009544523,0.267150884,0.015299244,0.713223915,0.375421377
Hungary,2019,Male,25.05333333,17.66,0.047899088,73.09,1.98E-07,0.010837425,1.192949575,5.05370605,0,0.051711795,0.277944436,1.420258735,0.410581429,1.159623079,0.005838217,0.062770514,0.537261447
Hungary,2019,Female,25.05333333,5.24,0.013893665,79.59,1.40E-07,0.003057665,0.419386991,6.8613088,0,0.04126691,0.210929148,3.174992416,0.07294576,1.355042493,0.012823193,0.050727528,0.212700213
